KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K00065	27	34	38	19	17	50	22	14	46	16	283	28.3	13.0047000050836	0.459530035515323	kduD	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
K00066	45	30	31	23	52	52	57	35	40	48	413	41.3	11.2748490997539	0.272998767548522	algD	GDP-mannose 6-dehydrogenase
K00067	144	169	142	158	150	160	199	188	222	195	1727	172.7	26.9280935497154	0.155924108568126	rfbD, rmlD	dTDP-4-dehydrorhamnose reductase
K00068	0	1	0	0	0	0	0	0	4	0	5	0.5	1.26929551764398	2.53859103528797	srlD	sorbitol-6-phosphate 2-dehydrogenase
K00069	1	8	0	2	0	0	0	0	5	0	16	1.6	2.75680975041804	1.72300609401128	HPGD	15-hydroxyprostaglandin dehydrogenase (NAD)
K00073	5	4	5	0	0	4	1	6	4	1	30	3	2.26077666104176	0.753592220347252	allD	ureidoglycolate dehydrogenase (NAD+)
K00074	209	215	188	235	193	266	220	297	264	227	2314	231.4	34.7281506050127	0.15007843822391	paaH, hbd, fadB, mmgB	3-hydroxybutyryl-CoA dehydrogenase
K00075	180	182	175	183	190	214	235	227	247	225	2058	205.8	26.6366497726556	0.129429785095508	murB	UDP-N-acetylmuramate dehydrogenase
K00076	5	5	4	4	4	7	5	9	9	11	63	6.3	2.5407785333546	0.403298179897556	hdhA	7-alpha-hydroxysteroid dehydrogenase
K00077	285	308	302	248	202	260	194	180	346	184	2509	250.9	58.9735345538808	0.235047965539581	panE, apbA	2-dehydropantoate 2-reductase
K00078	4	7	14	21	26	8	11	18	3	19	131	13.1	7.75241897732572	0.591787708192803	DHDH	dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP)
K00082	5	1	10	10	19	8	25	11	5	14	108	10.8	7.0836274448744	0.655891430080963	ribD2	5-amino-6-(5-phosphoribosylamino)uracil reductase
K00087	2	2	1	0	1	1	1	0	1	0	9	0.9	0.737864787372622	0.819849763747358	ygeS, xdhA	xanthine dehydrogenase molybdenum-binding subunit
K00088	174	178	160	148	171	208	221	143	190	186	1779	177.9	24.6551775044873	0.138590092773959	IMPDH, guaB	IMP dehydrogenase
K00090	8	4	1	2	6	4	8	1	1	1	36	3.6	2.87518115371304	0.798661431586957	ghrB	glyoxylate/hydroxypyruvate/2-ketogluconate reductase
K00091	152	191	119	118	136	186	116	107	234	126	1485	148.5	41.8681793781918	0.281940601873345	E1.1.1.219	dihydroflavonol-4-reductase
K00093	99	138	116	173	144	166	164	142	139	172	1453	145.3	24.4178896166997	0.168051545882311	mdh	methanol dehydrogenase
K00095	104	72	106	120	112	100	84	68	87	96	949	94.9	16.9473039481539	0.178580652772959	MTD	mannitol dehydrogenase
K00096	10	18	14	52	21	16	28	31	13	31	234	23.4	12.5627314793488	0.536868866638839	araM, egsA	glycerol-1-phosphate dehydrogenase [NAD(P)+]
K00097	32	34	65	24	59	43	79	20	28	30	414	41.4	19.710121483362	0.476089890902464	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase
K00098	0	1	0	2	3	0	4	2	3	1	16	1.6	1.42984070596848	0.893650441230301	idnD	L-idonate 5-dehydrogenase
K00099	165	172	172	208	188	193	238	227	226	216	2005	200.5	26.1459578350289	0.13040377972583	dxr	1-deoxy-D-xylulose-5-phosphate reductoisomerase
K00101	31	18	38	29	42	39	38	27	22	32	316	31.6	7.82020175926143	0.247474739217134	lldD	L-lactate dehydrogenase (cytochrome)
K00102	37	28	40	39	45	42	43	16	28	22	340	34	9.86576572463249	0.29016958013625	LDHD, dld	D-lactate dehydrogenase (cytochrome)
K00104	114	133	139	174	168	138	189	158	158	159	1530	153	22.0856916979699	0.144350926130522	glcD	glycolate oxidase
K00107	0	0	0	1	1	0	0	0	0	0	2	0.2	0.421637021355784	2.10818510677892	ALO	D-arabinono-1,4-lactone oxidase
K00108	91	91	198	159	158	125	158	94	106	118	1298	129.8	36.690295416878	0.282667915384268	betA, CHDH	choline dehydrogenase
K00109	19	17	21	13	22	34	13	3	20	5	167	16.7	8.90754985641082	0.533386218946756	L2HGDH	2-hydroxyglutarate dehydrogenase
K00111	129	158	159	215	179	163	194	224	202	221	1844	184.4	31.8754520665111	0.172860369124247	glpA, glpD	glycerol-3-phosphate dehydrogenase
K00112	3	4	7	6	5	1	4	22	5	9	66	6.6	5.83476172987762	0.884054807557215	glpB	glycerol-3-phosphate dehydrogenase subunit B
K00113	112	133	87	106	92	98	87	70	135	58	978	97.8	24.7556951921057	0.253125717710692	glpC	glycerol-3-phosphate dehydrogenase subunit C
K00114	23	46	17	12	28	18	33	5	39	7	228	22.8	13.6284017160243	0.597736917369486	exaA	alcohol dehydrogenase (cytochrome c)
K00116	0	0	7	2	2	0	3	6	2	9	31	3.1	3.17804971641414	1.02517732787553	mqo	malate dehydrogenase (quinone)
K00117	1	2	2	1	2	5	1	2	2	1	19	1.9	1.19721899973786	0.630115263019929	gcd	quinoprotein glucose dehydrogenase
K00118	5	2	8	9	26	16	10	6	6	10	98	9.8	6.81175454637056	0.695076994527608	gfo	glucose-fructose oxidoreductase
K00119	2	2	20	34	37	13	34	32	7	31	212	21.2	14.1327043885214	0.666636999458559	E1.1.99.36	alcohol dehydrogenase (nicotinoprotein)
K00120	0	0	0	0	1	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	fgd2	F420-dependent hydroxymycolic acid dehydrogenase
K00121	27	26	50	27	45	45	59	19	31	26	355	35.5	13.1677214767358	0.370921731739036	frmA, ADH5, adhC	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase
K00122	35	22	37	27	28	56	47	43	43	44	382	38.2	10.4221985311268	0.272832422280807	FDH	formate dehydrogenase
K00123	51	67	80	48	81	65	81	33	47	36	589	58.9	18.3874957511892	0.312181591701005	fdoG, fdhF, fdwA	formate dehydrogenase major subunit
K00124	69	83	82	145	94	72	78	117	90	68	898	89.8	24.2111085615215	0.269611453914493	fdoH, fdsB	formate dehydrogenase iron-sulfur subunit
K00126	11	12	29	13	42	26	41	7	23	16	220	22	12.4275679215382	0.564889450979008	fdsD	formate dehydrogenase subunit delta
K00127	51	80	61	34	63	69	55	46	78	54	591	59.1	14.2240016247968	0.240676846443262	fdoI, fdsG	formate dehydrogenase subunit gamma
K00128	41	31	45	46	42	49	27	78	46	46	451	45.1	13.5519576281641	0.300486865369493	ALDH	aldehyde dehydrogenase (NAD+)
K00130	29	33	24	40	19	25	24	21	35	25	275	27.5	6.63743591724663	0.241361306081696	betB, gbsA	betaine-aldehyde dehydrogenase
K00131	0	4	0	3	0	3	0	1	2	0	13	1.3	1.56702123647242	1.20540095113263	gapN	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
K00132	22	31	7	7	9	20	10	1	31	11	149	14.9	10.4716548623203	0.702795628343642	E1.2.1.10	acetaldehyde dehydrogenase (acetylating)
K00133	180	183	196	213	208	210	261	237	249	250	2187	218.7	28.9292239785308	0.132278116042665	asd	aspartate-semialdehyde dehydrogenase
K00134	207	219	214	205	217	264	259	281	248	249	2363	236.3	27.0515967900028	0.114479884849779	GAPDH, gapA	glyceraldehyde 3-phosphate dehydrogenase
K00135	91	71	111	152	119	109	112	131	75	136	1107	110.7	25.9702821616469	0.234600561532492	gabD	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase
K00137	16	9	12	16	17	20	9	30	11	8	148	14.8	6.67998669326685	0.45135045224776	prr	aminobutyraldehyde dehydrogenase
K00138	3	9	7	10	28	8	15	5	2	13	100	10	7.52772652709081	0.752772652709081	aldB	aldehyde dehydrogenase
K00140	76	76	93	108	108	89	103	97	87	73	910	91	13.1487219488773	0.144491449987663	mmsA, iolA, ALDH6A1	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase
K00141	0	3	2	2	1	1	1	8	3	2	23	2.3	2.21359436211787	0.962432331355594	xylC	benzaldehyde dehydrogenase (NAD)
K00143	0	0	0	1	1	0	0	0	0	0	2	0.2	0.421637021355784	2.10818510677892	LYS2	L-2-aminoadipate reductase
K00145	172	181	157	185	180	208	233	187	221	210	1934	193.4	23.679339330123	0.122437121665579	argC	N-acetyl-gamma-glutamyl-phosphate reductase
K00146	13	18	27	24	21	28	27	30	26	31	245	24.5	5.64210362660359	0.230289943943004	feaB	phenylacetaldehyde dehydrogenase
K00147	77	89	94	83	95	99	112	106	89	90	934	93.4	10.3623249214536	0.110945662970595	proA	glutamate-5-semialdehyde dehydrogenase
K00148	11	8	19	78	49	12	41	42	18	44	322	32.2	22.389481657441	0.695325517311834	fdhA	glutathione-independent formaldehyde dehydrogenase
K00149	1	0	0	0	0	0	0	1	0	1	3	0.3	0.483045891539648	1.61015297179883	ALDH9A1	aldehyde dehydrogenase family 9 member A1
K00150	10	19	3	4	3	8	1	4	8	3	63	6.3	5.29255241930688	0.840087685604267	gap2	glyceraldehyde-3-phosphate dehydrogenase (NAD(P))
K00151	4	4	20	10	13	6	3	13	5	4	82	8.2	5.6134758493389	0.684570225529134	hpaE, hpcC	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
K00153	6	6	18	41	29	26	41	75	17	60	319	31.9	22.639444437628	0.709700452590219	E1.1.1.306	S-(hydroxymethyl)mycothiol dehydrogenase
K00154	17	12	19	6	20	17	22	3	13	7	136	13.6	6.50128192487194	0.478035435652349	E1.2.1.68	coniferyl-aldehyde dehydrogenase
K00156	4	4	35	139	95	5	25	41	0	48	396	39.6	45.4072926105733	1.1466488032973	poxB	pyruvate dehydrogenase (quinone)
K00158	1	1	1	1	0	2	2	0	7	2	17	1.7	2.00277585143997	1.17810344202351	E1.2.3.3, poxL	pyruvate oxidase
K00161	118	115	144	156	129	125	155	157	130	154	1383	138.3	16.6936448320245	0.120706036384848	PDHA, pdhA	pyruvate dehydrogenase E1 component alpha subunit
K00162	102	104	110	131	129	111	145	124	124	125	1205	120.5	13.5092560861063	0.11211000901333	PDHB, pdhB	pyruvate dehydrogenase E1 component beta subunit
K00163	141	144	151	137	167	194	199	235	168	214	1750	175	33.8427737239921	0.193387278422812	aceE	pyruvate dehydrogenase E1 component
K00164	63	71	96	90	111	110	137	112	93	99	982	98.2	21.2853627327952	0.21675522131156	OGDH, sucA	2-oxoglutarate dehydrogenase E1 component
K00166	19	29	29	17	25	38	44	3	21	19	244	24.4	11.5200308641562	0.472132412465417	BCKDHA, bkdA1	2-oxoisovalerate dehydrogenase E1 component alpha subunit
K00167	13	15	29	11	28	36	45	10	16	19	222	22.2	11.783227250819	0.530776002289146	BCKDHB, bkdA2	2-oxoisovalerate dehydrogenase E1 component beta subunit
K00169	51	36	24	8	8	18	1	8	23	9	186	18.6	15.421485733295	0.829112136198658	porA	pyruvate ferredoxin oxidoreductase alpha subunit
K00170	27	19	9	5	1	10	0	7	20	0	98	9.8	9.34285228872259	0.953352274359448	porB	pyruvate ferredoxin oxidoreductase beta subunit
K00171	0	0	0	2	0	0	0	0	0	0	2	0.2	0.632455532033676	3.16227766016838	porD	pyruvate ferredoxin oxidoreductase delta subunit
K00172	19	13	12	3	6	8	0	4	10	8	83	8.3	5.51865523072021	0.6648982205687	porC, porG	pyruvate ferredoxin oxidoreductase gamma subunit
K00174	175	205	132	130	104	182	141	129	220	119	1537	153.7	39.1011508782031	0.254399159910235	korA, oorA, oforA	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha
K00175	174	210	122	137	109	175	138	145	219	122	1551	155.1	37.843097124839	0.243991599773301	korB, oorB, oforB	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta
K00176	14	10	0	0	0	6	0	2	14	2	48	4.8	5.82713956890991	1.21398741018956	korD, oorD	2-oxoglutarate ferredoxin oxidoreductase subunit delta
K00177	9	3	0	1	0	2	0	0	6	0	21	2.1	3.10733898304571	1.47968523002177	korC, oorC	2-oxoglutarate ferredoxin oxidoreductase subunit gamma
K00179	20	17	21	4	11	18	7	6	17	5	126	12.6	6.68663675633058	0.530685456851633	iorA	indolepyruvate ferredoxin oxidoreductase, alpha subunit
K00180	18	10	24	5	13	19	13	8	21	10	141	14.1	6.15449248742557	0.436488828895431	iorB	indolepyruvate ferredoxin oxidoreductase, beta subunit
K00187	4	5	0	0	0	2	0	0	1	0	12	1.2	1.87379590967403	1.56149659139502	vorB	2-oxoisovalerate ferredoxin oxidoreductase beta subunit
K00196	15	22	3	0	7	8	12	1	14	7	89	8.9	6.90330033792211	0.775651723362035	cooF	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit
K00200	23	45	30	26	37	28	47	21	40	41	338	33.8	9.36660735449786	0.27711856078396	fwdA, fmdA	formylmethanofuran dehydrogenase subunit A
K00201	24	45	21	22	32	39	42	19	42	29	315	31.5	9.87983355685262	0.313645509741353	fwdB, fmdB	formylmethanofuran dehydrogenase subunit B
K00202	23	46	26	29	34	37	45	22	47	38	347	34.7	9.47569991551489	0.273074925519161	fwdC, fmdC	formylmethanofuran dehydrogenase subunit C
K00203	0	0	0	0	0	0	0	0	1	0	1	0.1	0.316227766016838	3.16227766016838	fwdD, fmdD	formylmethanofuran dehydrogenase subunit D
K00206	8	10	9	9	22	19	22	8	5	10	122	12.2	6.28578643537236	0.515228396341996	phnY	phosphonoacetaldehyde dehydrogenase
K00207	0	0	1	3	4	1	6	2	2	3	22	2.2	1.87379590967403	0.851725413488194	DPYD	dihydropyrimidine dehydrogenase (NADP+)
K00208	166	155	200	201	213	207	255	223	209	220	2049	204.9	28.2742521268615	0.137990493542516	fabI	enoyl-[acyl-carrier protein] reductase I
K00209	5	3	5	2	7	5	9	6	4	4	50	5	2	0.4	fabV, ter	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+)
K00213	1	2	2	0	0	7	0	1	6	0	19	1.9	2.55821118057999	1.34642693714736	DHCR7	7-dehydrocholesterol reductase
K00214	1	0	0	0	0	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	BLVRA, bvdR	biliverdin reductase
K00215	149	151	169	178	182	206	237	211	227	226	1936	193.6	32.1323651306419	0.165972960385547	dapB	4-hydroxy-tetrahydrodipicolinate reductase
K00216	2	0	1	3	6	6	7	1	1	6	33	3.3	2.66874918683308	0.808711874797903	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
K00217	25	43	43	34	27	26	30	28	28	18	302	30.2	7.85705627657925	0.260167426376796	E1.3.1.32	maleylacetate reductase
K00219	11	5	11	5	9	4	17	5	9	13	89	8.9	4.22821212544709	0.475080014095178	fadH	2,4-dienoyl-CoA reductase (NADPH2)
K00220	16	8	37	18	32	25	25	4	15	9	189	18.9	10.7336438878468	0.567917666023641	tyrC	cyclohexadieny/prephenate dehydrogenase
K00221	22	22	37	39	23	42	21	55	32	30	323	32.3	11.096045341572	0.343530815528546	E4.99.1.2	alkylmercury lyase
K00222	3	3	1	1	0	0	0	0	0	0	8	0.8	1.22927259430572	1.53659074288215	TM7SF2, ERG24	Delta14-sterol reductase
K00223	0	0	0	1	2	0	0	0	0	0	3	0.3	0.674948557710553	2.24982852570184	ERG4	Delta24(24(1))-sterol reductase
K00224	1	0	1	0	0	2	0	0	3	0	7	0.7	1.05934990547138	1.51335700781626	CEQORH	chloroplastic oxoene reductase
K00226	21	22	7	3	4	22	3	1	5	9	97	9.7	8.55115326854935	0.881562192633954	pyrD	dihydroorotate dehydrogenase (fumarate)
K00227	7	10	15	6	14	25	15	1	19	8	120	12	7.00793201387621	0.583994334489684	SC5DL, ERG3	Delta7-sterol 5-desaturase
K00228	59	56	94	55	102	99	106	34	90	62	757	75.7	25.1972220691091	0.332856302101838	CPOX, hemF	coproporphyrinogen III oxidase
K00230	5	4	1	1	2	9	4	2	4	5	37	3.7	2.40601099101581	0.650273240815084	hemG	menaquinone-dependent protoporphyrinogen oxidase
K00231	76	111	91	89	96	107	128	145	124	111	1078	107.8	20.7139244631882	0.192151432868165	PPOX, hemY	protoporphyrinogen/coproporphyrinogen III oxidase
K00232	1	0	12	26	28	4	11	26	3	29	140	14	12.0554275466834	0.861101967620244	E1.3.3.6, ACOX1, ACOX3	acyl-CoA oxidase
K00234	2	1	4	0	1	7	2	4	1	0	22	2.2	2.20100986922922	1.00045903146783	SDHA, SDH1	succinate dehydrogenase (ubiquinone) flavoprotein subunit
K00235	1	0	2	0	0	2	2	0	1	1	9	0.9	0.875595035770913	0.972883373078792	SDHB, SDH2	succinate dehydrogenase (ubiquinone) iron-sulfur subunit
K00236	0	0	0	0	0	0	2	3	0	0	5	0.5	1.08012344973464	2.16024689946929	SDHC, SDH3	succinate dehydrogenase (ubiquinone) cytochrome b560 subunit
K00239	149	169	142	164	184	181	191	177	202	168	1727	172.7	18.3306058577209	0.106141319384603	sdhA, frdA	succinate dehydrogenase / fumarate reductase, flavoprotein subunit
K00240	234	232	241	267	277	282	306	296	297	289	2721	272.1	27.4891897944548	0.101026055841436	sdhB, frdB	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit
K00241	119	128	140	119	164	163	178	144	195	172	1522	152.2	26.1440454235971	0.171774280049916	sdhC, frdC	succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00242	61	70	95	61	96	88	123	108	77	105	884	88.4	20.8923165036549	0.236338421987046	sdhD, frdD	succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00243	2	0	1	2	4	1	2	0	1	1	14	1.4	1.17378779077727	0.838419850555191	K00243	uncharacterized protein
K00245	64	83	26	6	1	37	4	9	70	5	305	30.5	31.2454441123466	1.02444079056874	frdB	fumarate reductase iron-sulfur subunit
K00246	16	12	11	3	13	2	15	7	8	10	97	9.7	4.7152235719352	0.486105522879917	frdC	fumarate reductase subunit C
K00247	70	94	28	8	15	36	16	17	97	10	391	39.1	34.7545360748461	0.888862815213455	frdD	fumarate reductase subunit D
K00248	76	94	26	30	39	76	40	24	102	25	532	53.2	30.5279471231781	0.573833592540941	ACADS, bcd	butyryl-CoA dehydrogenase
K00249	645	673	885	1024	990	720	988	1122	817	995	8859	885.9	164.522507747589	0.185712278753346	ACADM, acd	acyl-CoA dehydrogenase
K00252	95	106	118	152	141	121	133	101	105	103	1175	117.5	19.0685896466181	0.16228586933292	GCDH, gcdH	glutaryl-CoA dehydrogenase
K00253	42	38	73	27	50	52	68	19	34	31	434	43.4	17.4368702594372	0.401771204134497	IVD, ivd	isovaleryl-CoA dehydrogenase
K00254	67	77	106	79	106	82	127	53	75	87	859	85.9	21.5996399146941	0.251450988529616	DHODH, pyrD	dihydroorotate dehydrogenase
K00255	0	0	0	0	0	0	0	0	0	1	1	0.1	0.316227766016838	3.16227766016838	ACADL	long-chain-acyl-CoA dehydrogenase
K00259	104	121	132	176	161	168	194	210	156	195	1617	161.7	34.3674587687571	0.212538396838325	ald	alanine dehydrogenase
K00260	0	3	0	1	0	0	0	0	3	0	7	0.7	1.25166555703457	1.78809365290653	gudB, rocG	glutamate dehydrogenase
K00261	122	126	67	63	54	110	79	86	145	58	910	91	32.4037034920393	0.356084653758674	GLUD1_2, gdhA	glutamate dehydrogenase (NAD(P)+)
K00262	17	28	11	13	22	24	19	13	23	18	188	18.8	5.49343041985404	0.292203745736917	E1.4.1.4, gdhA	glutamate dehydrogenase (NADP+)
K00263	26	20	35	19	22	47	32	49	30	32	312	31.2	10.3794669098819	0.332675221470574	E1.4.1.9	leucine dehydrogenase
K00265	50	49	52	59	74	57	66	43	47	44	541	54.1	9.96047745397333	0.184112337411707	gltB	glutamate synthase (NADPH) large chain
K00266	85	84	95	98	118	99	113	84	87	100	963	96.3	11.9819308405059	0.124422957845337	gltD	glutamate synthase (NADPH) small chain
K00271	2	2	10	15	13	5	16	17	3	18	101	10.1	6.53962282296668	0.647487408214523	vdh	valine dehydrogenase (NAD+)
K00273	11	12	26	49	45	34	41	28	26	44	316	31.6	13.3931989374375	0.42383540941258	DAO, aao	D-amino-acid oxidase
K00274	38	29	32	45	49	41	42	54	54	47	431	43.1	8.46496045800307	0.196402794849259	MAO, aofH	monoamine oxidase
K00275	109	116	151	191	175	168	213	203	156	218	1700	170	37.868192457523	0.222754073279547	pdxH, PNPO	pyridoxamine 5'-phosphate oxidase
K00276	10	19	24	36	40	17	25	18	20	34	243	24.3	9.55742875696411	0.393309825389469	AOC3, AOC2, tynA	primary-amine oxidase
